Molecule	Name
COC1CN(C)\C(S1)=N/c1cccc2ccccc12	CHEMBL2009535
COC1COC2(C1)CCN(Cc1ccc3ccccc3n1)CC2	CHEMBL3553493
COC1Cc2c(csc2-c2cccc3ccccc23)C2(CCN(Cc3ccccc3)CC2)O1	CHEMBL2170665
COCC#CCC(NS(=O)(=O)c1ccc(NC(=O)c2ccc(OC)cc2)cc1)C(O)=O	CHEMBL10848
COCC(=O)N(Cc1ccccc1-c1ccc(CNCCc2ccccc2)cc1)C1CCN(Cc2ccccc2)CC1	CHEMBL529648
COCC(=O)N1CCC(CC1)Oc1ccc(cc1)C(=O)NC(C)c1nc(C)sc1C	CHEMBL1346050
COCC(=O)N1CCC2(CCCN(C2)C(c2ccccc2)c2ccccc2)CC1	CHEMBL1513439
COCC(=O)N1CCC2CC1c1cc(Cl)ccc21	CHEMBL1901980
COCC(=O)N1CCO[C@H]2[C@@H](CC[C@H]12)OC	CHEMBL3471708
COCC(C)n1c(SCC(=O)N2CC(=O)Nc3ccccc23)nc2ccccc2c1=O	CHEMBL1703523
COCC1(C)COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1	CHEMBL3653633
COCC1CCN(CC1)c1nccnc1OC1CN(C1)c1ccc2ccccc2n1	CHEMBL3356657
COCC1CN(Cc2ccoc2)Cc2nn(C)cc12	CHEMBL3502340
COCC1OC(OC2C(O)C(C)C3CCC(O)(COC)\C3=C\C3(C)CCC(C(C)C)=C23)C(O)C2OC3OC12OC3(C)C1CO1	CHEMBL1997435
COCCC(=O)N1CCCC11CCCN(C1)c1ncnc2[nH]ccc12	CHEMBL3689534
COCCC(=O)N1CC[C@H]2O[C@@H](C)C[C@H]2C1	CHEMBL3471257
COCCC1(CO)CCCN(Cc2ccc(cc2)C#N)C1	CHEMBL3474405
COCCCCCn1nnc2cc(NCc3ccc(Cl)c(Cl)c3)[nH]c(=O)c12	CHEMBL1796823
COCCCN1C(C(C(=O)c2cccnc2)=C(O)C1=O)c1ccc(cc1)C(F)(F)F	CHEMBL1766731
COCCCNC(=O)C1CC(=O)OC1c1ccc(OC)c(OC)c1	CHEMBL1488475
COCCCNC(=O)CN(C)C(=O)c1cc(C)ccc1N(C)C(C)C	CHEMBL3494512
COCCCNC(=O)C[C@H](O)[C@H](COCc1ccc(Br)cc1)NC(=O)[C@@H](NC(=O)c1ccccn1)C(C)C	CHEMBL324737
COCCCNCCCOc1ccc(Cl)cc1Br	CHEMBL1310636
COCCCNc1nc(nc2n(C)cnc12)-c1cccc(NC(=O)Nc2cccc(Cl)c2)c1	CHEMBL1083934
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCS(=O)(=O)N(C)C)C(C)C)ccc1OC	CHEMBL556343
COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]1CNC[C@H]1OC(=O)NCc1ccco1)C(C)C	CHEMBL3403999
COCCCOc1cc(ccn1)C1NC(=S)NC2=C1C(=O)c1ccccc21	CHEMBL3314483
COCCCc1cc(CN(C2CC2)C(=O)[C@H]2CNCC[C@@H]2c2cc(=O)n(C)c3cc(Cl)ccc23)cc(OCCOC)c1	CHEMBL1795907
COCCN(C(C)C)C(=N/O)\c1cccnc1Oc1ccc2ccccc2c1	CHEMBL1860845
COCCN(C)C1COC2(C1)CCN(Cc1ccccn1)CC2	CHEMBL3504072
COCCN(C)C[C@@H]1CN(C[C@@H]1CO)C(=O)c1ccc2OCOc2c1	CHEMBL3477775
COCCN(C)c1ncc2ncnc(Nc3cc(ccc3C)C(=O)Nc3cc(CN4CCCC4)cc(c3)C(F)(F)F)c2n1	CHEMBL3694160
COCCN(CCOC)c1ccc(Nc2ncc3c(C)c(C(C)=O)c(=O)n(C4CCCC4)c3n2)nc1	CHEMBL189308
COCCN1C(=O)CCC11CCCN(Cc2nccs2)CC1	CHEMBL3556403
COCCN1C(=O)[C@@H](C)[C@H](C(=O)[C@@H](NC(=O)C[C@H](NC(=O)\C=C\C=C\C)c2ccccc2)C(C)C)C1=O	CHEMBL181014
COCCN1CC(C1)(N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)C(N)=O	CHEMBL207815
COCCN1CC2(CCOCC2)c2cc(NC(=O)C3CC=CC3)ccc12	CHEMBL3554626
COCCN1CCC(C1)NC(=O)Nc1cccc(F)c1	CHEMBL3457279
COCCN1CCCN(CC1)C(=O)c1oc(C)nc1C	CHEMBL3465884
COCCN1CCC[C@H](Cn2c(nc3cn(nc3c2=O)-c2cccc(OC)c2)-c2cccnc2C)C1	CHEMBL3218891
COCCN1CCN(CC(=O)NC2(CCCC2)C#N)CC1C	CHEMBL3453091
COCCNC(=O)C(=O)Nc1ccc2CCCN(c2c1)S(=O)(=O)c1cccs1	CHEMBL1394389
COCCNC(=O)C1(C)CCCN(Cc2cccc(OC(=O)c3ccccc3)c2)C1	CHEMBL2354575
COCCNC(=O)C1(CC(C)C)C=CCN1C(=O)OC	CHEMBL1371686
COCCNC(=O)c1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cn(C)cn2)cc(OC)c1	CHEMBL3652194
COCCNC(=O)c1cc(nc2ccc(Br)cc12)-c1cccnc1	CHEMBL1449802
COCCNC(=O)c1ccc(N2CC3CC(C2)c2cccc(=O)n2C3)c(c1)[N+]([O-])=O	CHEMBL1366241
COCCNCc1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C	CHEMBL3689000
COCCNc1cc(ncn1)-c1ccccc1C	CHEMBL1554567
COCCNc1nc(SC)nc2ncccc12	CHEMBL154592
COCCOC(=O)N1CCC(CC1)C(N(CCOC)S(=O)(=O)c1ccc(cc1)-c1ccc(OC)cc1)C(O)=O	CHEMBL315114
COCCOC(=O)c1c(C)oc2cc(OC)c(OS([O-])(=O)=O)cc12	CHEMBL1812000
COCCOCC1=C(O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3)C(F)(F)F	CHEMBL3038038
COCCOCC1CNc2nc(N)nc(O)c2N1	CHEMBL139570
COCCO[C@@H]1C[C@H]2CN(CCN2C1)C(=O)c1cccnc1	CHEMBL3442654
COCCO\C(O)=C1\C(C(C(=O)OCCN2C(=O)c3ccccc3S2(=O)=O)=C(C)N=C1C)c1cccc(c1)[N+]([O-])=O	CHEMBL311755
COCCOc1cc(cc2c3C4CCC(Cc3n(C)c12)N4)S(=O)(=O)c1ccccc1	CHEMBL3669668
COCCOc1ccc2ccccc2c1-c1c(OCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)OCc2ccccc2)ccc2ccccc12	CHEMBL3216932
COCCOc1ccccc1C1C(C(=O)C(C)(C)C)C(=O)C(=O)N1c1ccc(cc1)-c1nc(C)no1	CHEMBL3669776
COCCS(=O)(=O)C(C(=O)NCc1cc(C)no1)c1nc2ccc(cc2s1)-c1ccccc1	CHEMBL3677564
COCCS(=O)(=O)N1CCN(CC1)c1cnn(-c2cccc(Cl)c2)c(=O)c1OC1CCCC1	CHEMBL1770504
COCCn1c(C)cc(O)c(C(N2CCN(CC2)c2ccccc2F)c2ccccc2)c1=O	CHEMBL1317598
COCCn1c(CN2CCc3ccccc3C2)nc2n(C)c(=O)n(C)c(=O)c12	CHEMBL1526343
COCCn1c2nc(OCc3ccccc3)ncc2nc(-c2cccc(c2)C#N)c1=O	CHEMBL1317769
COCCn1c2nc3ccccc3[n+]([O-])c2ccc1=N	CHEMBL349972
COCCn1ccc(Nc2ncc3CCc4nn(C)c(-c5sccc5C)c4-c3n2)n1	CHEMBL3656661
COCCn1nnnc1C(N1CCN(CC1)c1cc(C)ccc1C)c1cccs1	CHEMBL1493594
COCOCCOc1ccc(cc1)-c1cn(nn1)[C@H]1CN2CCC1CC2	CHEMBL3747289
COCO[C@H]1C(=O)OC[C@]11[C@@]2(C[C@H]3OC(=O)[C@@]4(CCCC134)O2)C(C)(C)C	CHEMBL2304198
COCOc1cccc(O)c1\C=C\C(=O)CC(=O)\C=C\c1ccc(OC)c(O)c1	CHEMBL3672442
COC[C@@H]1C=C(COC)[C@@H]2CN1C(=O)N2OS(O)(=O)=O	CHEMBL3140159
COC[C@@H]1CCCN1S(=O)(=O)c1ccc2N(CCC(C)F)C(=O)C(=O)c2c1	CHEMBL494141
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(n1)-c1nccs1	CHEMBL456069
COC[C@@H]1CCC[C@@]11CN(CCO1)C(=O)N1CCCC1	CHEMBL3470882
COC[C@H](O)[C@@H](OC)[C@@H](OC)c1cnc2cc(nn2c1)-c1ccc(C)cc1	CHEMBL513146
COC\C=C\C1=CC2=CC(=O)C(C)(OC(=O)c3cnc4ccccc4n3)C(=O)C2=CN1CCCOC(C)C	CHEMBL1451839
COCc1c(C)onc1C(=O)N1CCCC(C1)N(C)Cc1ccccc1	CHEMBL3474282
COCc1c([nH]cc2nc3ccc(OCc4ccccc4)cc3c12)C(=O)OC(C)C	CHEMBL87602
COCc1cc(C)n(CC(=O)NC(C)c2ccccc2)c(=O)c1C#N	CHEMBL1489965
COCc1cccc(CN2CCC(CC2)N2C(c3ccccc3)c3ccccc3NC2=O)c1	CHEMBL535382
COCc1csc(NC(=O)NCc2ccsc2)n1	CHEMBL3461284
COCc1csc2nc(cn12)-c1ccccc1NC(=O)c1cnc2ccccc2n1	CHEMBL2414803
COCc1nc(nn1-c1cccc(F)c1)C1CC1	CHEMBL3481021
COCc1nc2c(OC)ccc(C(=O)Nc3c(Cl)c[n+]([O-])cc3Cl)c2[nH]1	CHEMBL94255
COCc1nnc(NC(=O)c2ccc(NC(C)=O)cc2)s1	CHEMBL1310188
COCc1nnc(s1)-c1ccc(cc1F)N1C[C@H](CNC(C)=O)OC1=O	CHEMBL132249
COCc1nsc(n1)N1CCN(CC1)C(=O)[C@@H]1CN[C@@H](C1)C(=O)N1CCCC1	CHEMBL269965
CON(C)C(=O)C(=O)Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1	CHEMBL3103820
CON(C)C(=O)c1ccn2c(c(nc2c1)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1	CHEMBL3703145
CON=C(C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)c1ccco1	CHEMBL1620506
CONc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](C=C)[C@@H](O)[C@H]1O	CHEMBL50982
CO[C@@H](\C=C\c1ccccc1)[C@@H](C)[C@@H](OC)[C@@H](C)\C=C\C(\C)=C\C(=O)N\C=C/C\C=C/C(=O)NCC(=O)OC	CHEMBL487367
CO[C@@H]1C[C@@H](CF)N(C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C(C)[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1	CHEMBL3649926
CO[C@@H]1[C@@H](CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)NCc1ccccc1	CHEMBL339382
CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccccc4)c(=O)oc3c2C)OC1(C)C	CHEMBL1275885
CO[C@H](C)CN1CC[C@]2(C)c3c(O)cccc3C[C@H]1C2(C)C	CHEMBL98257
CO[C@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N1[C@H]2C[C@H](O)[C@@H](O)C[C@H]2C[C@H]1C(=O)NCCC1=CC[N+](C1)=C(N)N	CHEMBL518066
CO[C@H]1C[C@@](C)(O)[C@H](C(=O)OC)c2cc3C(=O)c4c5O[C@@H]6O[C@@](C)([C@H](O)[C@H]([C@@H]6O)N(C)C)c5cc(O)c4C(=O)c3c(O)c12	CHEMBL449934
CO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)\C=C\C)[C@@H]2CCc3cc(O)ccc3[C@@H]12	CHEMBL1627628
CO[C@H]1C[C@H](C)CC2=C(NCc3ccccc3)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O	CHEMBL124755
CO[C@H]1Cc2ccccc2[C@]2(CCCN(CCCc3ccccc3)C2)O1	CHEMBL576879
CO[C@H]1Cc2sc(CN(C)C)cc2C2(CCN(Cc3ccccc3)CC2)O1	CHEMBL1171905
CO[C@H]1O[C@H](C(F)=C1)n1cnc2c(N)ncnc12	CHEMBL271681
CO[C@H]1O[C@H](CO)CN(O)C[C@H]1O	CHEMBL1822746
CO[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O	CHEMBL608157
CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)S(C)(=O)=O	CHEMBL131020
CO[C@H]1[C@H](O)[C@H]2[C@@H](O[C@@H]1CO)n1c3ccccc3c3c4C(=O)NC(=O)c4c4c5ccccc5n2c4c13	CHEMBL25921
CO\C(O)=C1\C(N(C(C)=O)C(=S)N=C1C)c1ccccc1	CHEMBL1542172
CO\C=C(\C(=O)OC)c1ccccc1\C=C\CSc1ccccc1C(F)(F)F	CHEMBL153828
CO\N=C(/C(=O)N[C@H]1[C@@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)c1ccco1	CHEMBL1619409
CO\N=C(\C(=O)OC)c1ccccc1COc1c(C)c(nn1C)-c1cc(C)ccc1C	CHEMBL2230329
CO\N=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C	CHEMBL3671543
CO\N=C\C12CCN(CC1)C2	CHEMBL135670
CO\N=C\C1=CC[C@H](CC1)C(C)=C	CHEMBL3326440
COc1c(C)c(C)c(OC)c(C\C=C(/C)CCC(O)=O)c1O	CHEMBL134362
COc1c(C)cc(cc1C(=O)SC)C(=C\CCc1nnc(C)o1)\c1cc(C)c2on(C)c(=O)c2c1	CHEMBL241996
COc1c(CNCc2ccc(cc2)N2CCOCC2)c(C)nn1C	CHEMBL3458553
COc1c(F)c(F)cc(-c2nnc(COc3cnn(c(=O)c3Cl)C(C)(C)C)o2)c1F	CHEMBL2252399
COc1c(N(CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)N2CCOCC2)c(=O)c1=O	CHEMBL3218332
COc1c(NC(=O)c2ccc(C)c(c2)N2NNC(=C2)C(=O)NCC(C)(C)CN(C)C)cc(cc1NS(C)(=O)=O)C(C)(C)C	CHEMBL254992
COc1c(O)c(OC)c(OC)c(C(=O)\C=C\c2ccccc2)c1O	CHEMBL505666
COc1c(O)c2CCCC[C@@H]3OC(C)(C)O[C@H]3Cc3ccc(O)c(c3)-c(c2)c1OC	CHEMBL523109
COc1c(O)cc(O)c(C(=O)Cc2ccc(O)cc2)c1O	CHEMBL242951
COc1c(O)cc2oc(cc(=O)c2c1O)-c1ccc(OCC=C(C)C)cc1	CHEMBL2023531
COc1c(OCC(=O)OC(C)(C)C)cc2C(=O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c2c1OCC(=O)OC(C)(C)C	CHEMBL2018651
COc1c(OCC(F)(F)C(F)F)ccnc1C[S+]([O-])c1nc2cscc2[nH]1	CHEMBL138555
COc1c([C@H](CC(C)=O)c2ccccc2)c(=O)oc2ccc(O)cc12	CHEMBL2112017
COc1c(\C=N\NC(=O)c2ccc(OC)cc2)c(C)nn1-c1ccccc1	CHEMBL3199369
COc1c(cc(\C=C\c2ccc(C(O)=O)c(O)c2)cc1-c1ccco1)C(O)=O	CHEMBL509720
COc1c2OCOc2cc2oc(=O)ccc12	CHEMBL596222
COc1cc(Br)cc(C2NCCS2)c1O	CHEMBL3665069
COc1cc(Br)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OCCBr)n1	CHEMBL2312876
COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc(c(Oc2cccc3COC(=O)c23)n1)C(F)(F)F	CHEMBL3657248
COc1cc(C=O)cc2c(C)c(oc12)-c1ccc2OCOc2c1	CHEMBL571616
COc1cc(CC#Cc2c(C)nc(N)nc2N)cc(OC)c1OC	CHEMBL220159
COc1cc(CC(=O)OCC2=C[C@H]3[C@@H]4C(C)(C)[C@@]4(C[C@@H](C)C3(O)[C@@H]3C=C(C)C(=O)[C@]3(C2)OC)OC(=O)Cc2ccccc2)ccc1O	CHEMBL98634
COc1cc(CC2CC(=NO2)c2cccc3ccccc23)ccc1OCCN1CCCCC1	CHEMBL2234238
COc1cc(CC2COC(C2COC(C)=O)c2ccc(O)c(OC)c2)ccc1O	CHEMBL1406708
COc1cc(CCN2C(=O)COc3ccc(\C=C4/SC(=S)NC4=O)cc23)cc(OC)c1	CHEMBL394235
COc1cc(CN(C)Cc2coc(n2)-c2cccc(C)c2)cc(OC)c1OC	CHEMBL1858164
COc1cc(CN(CCO)CCO)cc2C(=O)c3cccc(O)c3C(=O)c12	CHEMBL40987
COc1cc(CN2c3ccccc3S(=O)(=O)N(C)c3cccnc23)cc(OC)c1OC	CHEMBL388624
COc1cc(CNC(=S)NC(CCc2ccc(C)c(C)c2)COC(=O)C(C)(C)C)cc(Cl)c1O	CHEMBL239392
COc1cc(CNC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	CHEMBL2414832
COc1cc(COC2(N(CCNC(C)=O)C(=O)c3ccccc23)c2ccc(Cl)cc2)cc(OC)c1O	CHEMBL179339
COc1cc(C[C@H](C)NO)c(OC)cc1C	CHEMBL105022
COc1cc(Cc2cnc(SCCCCCCCCc3ccccc3)nc2O)ccn1	CHEMBL129169
COc1cc(Cl)c(C)cc1NC(=O)c1cnc2c(c(C)nn2c1C)-c1cccc(C)c1	CHEMBL1377237
COc1cc(Cl)c(NC(=O)CCS(=O)(=O)c2cc3OCC(=O)Nc3cc2Cl)c(OC)c1	CHEMBL1731372
COc1cc(Cl)ccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1C	CHEMBL264174
COc1cc(F)cc(c1)-c1ccc(cc1)[C@@H](CC(O)=O)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1	CHEMBL310371
COc1cc(F)ccc1-c1nc2cc[nH]cc2n1	CHEMBL162178
COc1cc(N(C)C)c(Cl)cc1C(=O)NC1CCN(C1)C1CCCCC1	CHEMBL418185
COc1cc(N)c(Cl)cc1SCCCCN1CCCCC1	CHEMBL314210
COc1cc(N)c(cc1OC)C(=O)NCCN1C[C@@H]2CCc3c(OC)cccc3[C@@H]2C1	CHEMBL58612
COc1cc(NC(=O)C2CCC(CNc3c(N4CCC(C)CC4)c(=O)c3=O)CC2)cc(OC)c1	CHEMBL3194850
COc1cc(NC(=O)c2ccc3cc(ccc3c2)C(N)=N)cc(OC)c1	CHEMBL112995
COc1cc(NC(C)CCCNC(=O)c2cncc(c2)C(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1	CHEMBL1645458
COc1cc(NCC(N(C)C)c2ccccn2)ncn1	CHEMBL3479107
COc1cc(NC\C=C\c2ccccc2)ccc1-c1cnco1	CHEMBL2435791
COc1cc(Nc2c(cnc3cc(C#Cc4ncccc4CN(C)C)c(OC)cc23)C#N)c(Cl)cc1Cl	CHEMBL211399
COc1cc(Nc2c(cnc3cc4[nH]c(NCCN5CCOCC5)nc4cc23)C#N)cc(OC)c1OC	CHEMBL93262
COc1cc(Nc2cncc(Nc3ccccc3)n2)cc(OC)c1OC	CHEMBL504906
COc1cc(Nc2cncc(Oc3cccc4[nH]ccc34)n2)cc(OC)c1OC	CHEMBL483709
COc1cc(Nc2nc3N(Cc4ccccc4)CCCn3n2)ccc1-n1cnc(C)c1	CHEMBL3347404
COc1cc(Nc2ncc3CCCC(c4ccccc4)c3n2)ccc1-n1cnc(C)c1	CHEMBL2151173
COc1cc(Nc2nccc(n2)-c2cc3ccccc3s2)ccc1C(=O)N1CCC(CC1)N1CCCC1	CHEMBL372736
COc1cc(O)c(C(=O)\C=C\C=C(/Cl)c2ccc(F)cc2)c(OC)c1	CHEMBL1165542
COc1cc(O)c2ccc([o+]c2c1)-c1ccc(O)cc1	CHEMBL3140048
COc1cc(O)cc(\C=C\c2ccc(O)cc2)c1	CHEMBL498917
COc1cc(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(O)=O)c(OC)c1C	CHEMBL3218303
COc1cc(OC)c(C2CC(=O)c3cc(OC)c(OC)c(OC)c23)c(OC)c1	CHEMBL479761
COc1cc(OC)c(CCCc2cc(F)ccc2F)c(OC)c1	CHEMBL3809907
COc1cc(OC)c(OC)cc1CNCCNC(=O)c1nonc1N	CHEMBL1344953
COc1cc(OC)c(\C=C\[N+]([O-])=O)c(OC)c1	CHEMBL594185
COc1cc(OC)c(cc1Cl)N1CC(CC1=O)C(=O)Nc1cc(Cl)ccc1N1CCOCC1	CHEMBL1710903
COc1cc(OC)c2C(=O)[C@H](OC(=O)c3ccc(F)c(NC(=O)\C=C\c4cc(OC)c(OC)c(OC)c4)c3)[C@H](Oc2c1)c1cc(OC)c(OC)c(OC)c1	CHEMBL3582183
COc1cc(OC)cc(\C=C\c2ccc(NCc3cccc(OC)c3O)cc2)c1	CHEMBL2402065
COc1cc(OC)cc(c1)-c1c(C#Cc2ccsc2)c2cc(ccc2n1C)-c1ccccc1OC	CHEMBL1707403
COc1cc(OC)cc(c1)-c1nn(-c2ccc(cc2Cl)[N+]([O-])=O)c(=S)n1Cc1ccco1	CHEMBL589017
COc1cc(OC)cc(c1)-n1nnnc1SCC(=O)NCc1ccc2OCOc2c1	CHEMBL1580865
COc1cc(OC)cc(c1)C(=O)NC1CC2CCC(C1)N2Cc1ccco1	CHEMBL1526794
COc1cc(OC)cc(c1)C(=O)NC1CCSC1=O	CHEMBL1373791
COc1cc(OC)cc(c1)C(=O)NCC(=O)OC1CCCCC1=O	CHEMBL1871686
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2sccc2CNC(=O)CCl)n1	CHEMBL2286603
COc1cc(OC)nc(Oc2cccc3c(C)nn(C4CC4)c(=O)c23)n1	CHEMBL2253255
COc1cc(Oc2ccccc2)ccc1-c1nc2cc[nH]cc2n1	CHEMBL160098
COc1cc(SC)c(OC)cc1CC(C)N	CHEMBL447830
COc1cc(SC)ccc1C(=O)Nc1cccc(c1)S(=O)(=O)NC1=NCCC1	CHEMBL1355499
COc1cc(Sc2c(C)[nH]c3ccc(Cl)cc23)cc(OC)c1OC	CHEMBL229511
COc1cc(Sc2c[nH]c3ccc(OC(C)C)cc23)cc(OC)c1OC	CHEMBL229675
COc1cc([N+]([O-])=O)c2[nH]cc(CCNC(C)=O)c2c1	CHEMBL300729
COc1cc(\C=C(/C#N)C(N)=O)cc(CSc2ccccc2C(O)=O)c1O	CHEMBL119987
COc1cc(\C=C(\NC(=O)c2ccccc2)C(=O)Nc2ccc(O)cc2)c(cc1OC)[N+]([O-])=O	CHEMBL1447434
COc1cc(\C=C2/CCCC(C(=O)c3ccccc3)=C2O)cc(OC)c1OC	CHEMBL3601742
COc1cc(\C=C2/CCCN3C2=NOC3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1	CHEMBL2180380
COc1cc(\C=C2/N=C(NCCO)N([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1	CHEMBL1223639
COc1cc(\C=C2/SC(=O)NC2=O)cc(OC)c1Oc1ccc(C#N)c(c1)C(F)(F)F	CHEMBL1671988
COc1cc(\C=C\C(=O)C(C\C=C(/C)CCC=C(C)C)(C\C=C(/C)CCC=C(C)C)C(=O)\C=C\c2ccc(OC\C=C(/C)CCC=C(C)C)c(OC)c2)ccc1OC\C=C(/C)CCC=C(C)C	CHEMBL3759699
COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)cc2Cl)ccc1O	CHEMBL3672410
COc1cc(\C=C\C(=O)OCC(=O)Nc2ccc3OCCOc3c2)ccc1O	CHEMBL1381468
COc1cc(\C=C\C(=O)Oc2ccc(OC(=O)\C=C\c3ccc(OC\C=C(/C)CCC=C(C)C)c(OC)c3)cc2)ccc1OC\C=C(/C)CCC=C(C)C	CHEMBL251703
COc1cc(\C=C\C(=O)\C=C\c2ccc(cc2)C(F)(F)F)ccc1O	CHEMBL3741730
COc1cc(\C=C\C(=O)c2cccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)c2)ccc1O	CHEMBL460927
COc1cc(\C=C\C(=O)c2sc(Nc3ccccc3)nc2C)ccc1O	CHEMBL1977829
COc1cc(\C=C\Cc2ccc(O)c(O)c2OC)ccc1O	CHEMBL243423
COc1cc(\C=C\[N+]([O-])=O)ccc1OC(=O)c1cc(Cl)cc(Cl)c1	CHEMBL1269872
COc1cc(\C=C\c2cc(\C=C\c3ccc(OCCCCC[n+]4ccccc4)c(OC)c3)on2)ccc1OCCCCC[n+]1ccccc1	CHEMBL3558373
COc1cc(\C=C\c2ccc3cccc([N+]([O-])=O)c3n2)ccc1OCC(O)=O	CHEMBL1494590
COc1cc(\C=C\c2nc(C#N)c(NC(C)c3ccccc3)o2)cc(OC)c1OC	CHEMBL1593860
COc1cc(\C=N\NC(=O)CCc2c(C)n[nH]c2C)ccc1O	CHEMBL3210409
COc1cc(\C=N\NC(=O)CSc2cccc3cccnc23)cc(OC)c1OC	CHEMBL1800231
COc1cc(\C=N\NC(=O)NC2CCCCC2)ccc1O	CHEMBL3191284
COc1cc(\C=N\NC(=O)c2c(C)nc3sc4ccccc4n23)cc(OC)c1OC	CHEMBL3763344
COc1cc(\C=N\NC(N)=O)cc(OC)c1OC	CHEMBL509151
COc1cc(\C=N\Nc2ncnc3sc4CCCCc4c23)ccc1OCC(=O)Nc1ccccc1	CHEMBL488953
COc1cc(\C=N\c2c(ncn2Cc2ccccc2Cl)C#N)ccc1O	CHEMBL3605915
COc1cc(\C=N\n2c(S)nnc2-c2cc(C)[nH]n2)cc(OC)c1OC	CHEMBL3194365
COc1cc(c(I)c(OC)c1OC)C1(C)SCCCS1	CHEMBL1982958
COc1cc(cc(Br)c1O)C(Nc1ccccn1)c1cc(Cl)c2cccnc2c1O	CHEMBL2087787
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](NC(=S)NC(=O)c2ccc(Cl)cc2)c2cc3OCOc3cc12	CHEMBL1689415
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc(OC)c(OC)cc12	CHEMBL3085142
COc1cc(cc(OC)c1OC)-c1nc(N)sc1-c1cc2ccccc2s1	CHEMBL1800719
COc1cc(cc(OC)c1OC)C(=O)N1CCN(C(COC(=O)c2ccccc2Cl)C1)C(=O)c1cc(OC)c(OC)c(OC)c1	CHEMBL6203
COc1cc(cc(OC)c1OC)C(=O)Nc1ccc2N(CCc2c1)C(C)=O	CHEMBL1363043
COc1cc(cc(OC)c1OC)C(=O)OCC[N+](C)(C)C	CHEMBL1179288
COc1cc(cc(OC)c1OC)C(=O)Oc1ccc(cc1)N(Cc1cccs1)C1=NS(=O)(=O)c2ccccc12	CHEMBL253833
COc1cc(cc(OC)c1OC)C(=O)c1ccc(N(C)C)c(c1)[N+]([O-])=O	CHEMBL3594001
COc1cc(cc(OC)c1OC)C(=O)c1ccn(c1)-c1ccccc1	CHEMBL3318085
