Molecule	Name
CC=C(C)C(=O)OC1(C)C2CCC3(C)C(=O)C=CC(C)=C3C2OC1=O	Semopodin
CC=C(C)C(=O)OC1=CC(C=O)=CCCC(CO)=CC2OC(=O)C(=C)C12	(1(10)E,4E,8Z)-8-(angeloyloxy)-6alpha,15-dihydroxy-14-oxogermarca-1(10),4,8,11(13)-tetraen-12-oic acid 12,6-lactone
CC=C(C)C(=O)OC1=CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)O)C12	Anadolin
CC=C(C)C(=O)OC1C(C)C2C(C3OC(=O)C(=C)C3C1O)C(C)=CC2=O	Vicolide A
CC=C(C)C(=O)OC1C(C)CC23OC12C=C(C)C(OC(=O)c1ccccc1)C(OC(=O)C(C)=CC)C1C(C(OC(C)=O)C(C)C3=O)C1(C)C	12-O-acetyl-7-O-benzoylingol 3,8-ditiglate
CC=C(C)C(=O)OC1C(C)OC(OC2(C)CCC3C(C4C(C)CCC24)C3(C)C)C(OC(C)=O)C1O	pittosporanoside A2
CC=C(C)C(=O)OC1C(CC2(C)C(CCC(C)=CCO)C(C)=CCC2C1(C)C)OC1OC(C)C(O)C(OC(C)=O)C1O	3alpha-angeloyloxy-2beta,15-dihydroxy-ent-labd-7,13-E-dien-2-O-beta-(fucopyranoside-3'-O-acetate)
CC=C(C)C(=O)OC1C(CC2(C)C(CCC(C)=CCOC(C)=O)C(C)=CCC2C1(C)C)OC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O	3alpha-Angeloyloxy-2beta,15-dihydroxy-ent-labda-7,13E-diene-2-O-beta-glucopyranoside pentaacetate
CC=C(C)C(=O)OC1C(COC(C)=O)=CC2C3C(CC(C)C4(C=C(C)C(OC(=O)c5ccccc5NC(=O)c5ccccc5N)C14O)C2=O)C3(C)C	(1aR,2S,5R,5aS,6S,8aS,9R,10aR)-6-[N-(2-aminobenzoyl)anthraniloyloxy]-a,2,5,5a,6,9,10,10a-octahydro-5a-monohydroxy-4-(angelyloxymethyl)-1,1,7,9-tetramethyl-5-(acetyloxy)-11-oxo-1H-2,8a-methanocyclopenta[a]cyclopropa[e]cyclodecen-5-yl ethanoate
CC=C(C)C(=O)OC1C(O)C(C(C)C)C2C(CC(OC(C)=O)C2=CC)C1=C	2beta-acetoxy-7alpha-angeloyloxy-6beta-hydroxyoplopa-3(14)Z,8(10)-diene
CC=C(C)C(=O)OC1C(O)C(C)(O)CCCC(C)CCC1C(C)(C)O	4xi,5xi,11-trihydroxygermacran-6-yl (Z)-2-methylbut-2-enoate
CC=C(C)C(=O)OC1C(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC34C)C2CC1(C)C	21-Tigloyl -(3beta,16alpha,21beta,22alpha)-12-Oleanene-3,16,21,22,23,28-hexol
CC=C(C)C(=O)OC1C(O)C2C(OC(=O)C2=C)C=C(C)CCC=C1C=O	8beta-hydroxy-9alpha-angeloyloxy-14-oxo-acanthospermolide
CC=C(C)C(=O)OC1C(O)CC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(CCC32C)C(O)=O)C1(C)CO	3beta-angeloyl-2beta,23-dihydroxyolean-12-en-28-oic acid
CC=C(C)C(=O)OC1C(O)CC2(C)C3CC4(OC(=O)C=C4C)OCC3=CCC2C1(C)C	2alpha-hydroxy-17,O-dihydrobrickellidiffusic acid spiro ketal lactone
CC=C(C)C(=O)OC1C(OC(=O)CC(C)C)C(O)C(O)C(OC(C)=O)C1OC(C)=O	1L-myo-inositol 1alpha,2alpha-diacetyl 3alpha-angaloyl 4beta-methylbutyryl 1(equatorial),5alpha,6beta
CC=C(C)C(=O)OC1C2=C(C)C(=O)OC2(CC2CCC(O)C(C)C12C)C12CC3CCC(O)C(C)C3(C)C(OC(=O)C(C)=CC)C1=C(C)C(=O)O2	bieremoligularolide
CC=C(C)C(=O)OC1C2C(C(OC(C)=O)C(C)C(=O)C34CC(C)C(OC(C)=O)C3(O4)C=C(C)C1OC(=O)C(C)=CC)C2(C)C	ingol 3,12-diacetate 7,8-ditiglate
CC=C(C)C(=O)OC1C2C(OC(=O)C2=C)C(O)C(C)(C2CO2)C1C(=C)C=O	Zinaflorin II
CC=C(C)C(=O)OC1C2C(OC(=O)C2=C)C(OC(C)=O)C2(C)C(CCC(C)(O)C12)OC(C)=O	trilobolide-6-O-angelate
CC=C(C)C(=O)OC1C2OC(=O)C(=C)C2C(OC(=O)C=C(C)C)C2(O)OC(CC2C)CC1(C)O	divaricin C
CC=C(C)C(=O)OC1C2OC2(C)CCC2OC2(C)CC2OC(=O)C(C)(OC(=O)C(C)=CC)C12	Rouyolide D
CC=C(C)C(=O)OC1C=C(C=O)C23CC1C(C)(C)C2CCC3C=O	3alpha-angeloyloxy-alpha-isocedren-14,15-dial
CC=C(C)C(=O)OC1C=C(C=O)C2CCC(O)(CO)C2C2OC(=O)C(=C)C12	(2Z)-2-methylbut-2-enoic acid (3aR,4R,6aR,9S,9aS,9bS)-6-formyl-2,3,3a,4,6a,7,8,9,9a,9b-decahydro-9-hydroxy-9-(hydroxymethyl)-3-methylene-2-oxoazuleno[4,5-b]furan-4-yl ester
CC=C(C)C(=O)OC1CC(=C)C2CC(OC(C)=O)C(=C)C2C2OC(=O)C(=C)C12	(1S, 3S, 5R, 6R, 7R, 8S)-3-acetoxy-8-tiglyloxyguai-4(15), 10(14), 11(13)-triene-6,12-olide
CC=C(C)C(=O)OC1CC(C)(O)C(=O)CC(O)C(C)CC2OC(=O)C(=C)C12	8beta-angeloyloxyternifolin
CC=C(C)C(=O)OC1CC(C)(O)C(=O)CCC(C)=CC2OC(=O)C(=C)C12	4,5-trans-bejaranolide
CC=C(C)C(=O)OC1CC(C)=C2C(C3OC(=O)C(C)=C13)C(C)=CC2=O	shairidin
CC=C(C)C(=O)OC1CC(C)=C2CC3OC3(C)C2C2OC(=O)C(C)C12	(3alpha,6alpha,8alpha)-8-tigloyl-3,4-epoxyguai-1(10)-eno-12,6-lactone
CC=C(C)C(=O)OC1CC(C)=CC(CC(C)=CC2OC(=O)C(=C)C12)OC(C)=O	eupatozansin C
CC=C(C)C(=O)OC1CC(CO)=C2C(=O)C=C(C)C2(O)C2OC(=O)C(=C)C12	5alpha-hydroxy-eupasessifolid B
CC=C(C)C(=O)OC1CC(O)C2(C)C(C)CC3OC(=O)C(=C)C3C(OC(C)=O)C12C	6beta-acetoxypulchellin-4-O-angelate
CC=C(C)C(=O)OC1CC2(C)OC(=CC2=O)C(=C)C(O)C2OC(=O)C(=C)C12	1-oxo-3,10-epoxy-5-hydroxy-8-tigloyloxy-germacra-2,4(15),11(13)-trien-6,12-olide
CC=C(C)C(=O)OC1CC2(C)OC2C(OC(=O)C(C)=CC)C2(C)C(O)CC(O)(C(C)C)C12	isolaserpitin
CC=C(C)C(=O)OC1CC2(OC(C)=O)OC1(C)CCC1=C(COC(C)=O)C(=O)OC1C=C2C	chrestanolide
CC=C(C)C(=O)OC1CC2OC2(C)C(OC(C)=O)C(OC(=O)C=C(C)C)C(CC(O)C1(C)O)C(C)=C	3beta-angeloyloxy-9beta-acetoxy-8beta-senecioyloxy-4alpha,5alpha-dihydroxy-1beta,10alpha-epoxygermacr-11-ene
CC=C(C)C(=O)OC1CC2OC22CC3(O)OC(=O)C(C)=C3C(O)C2(C)C1C	(1aR,3S,4R,4aS,5S,8aS,9aS)-2,3,4,4a,5,7,8a,9-octahydro-5,8a-dihydroxy-4,4a,6-trimethyl-7-oxo-1aH-oxireno[2',3':8,8a]naphtho[2,3-b]furan-3-yl (E)-2-methylbut-2-enoate
CC=C(C)C(=O)OC1CC=C(C)C2C3OC(=O)C(C)C3CC(OC(C)=O)C12C	Inucrithmolide
CC=C(C)C(=O)OC1CCC(C)C2(C)C(O)c3c(C)coc3CC12	1alpha-angeloyloxy-6beta-hydroxy-10betaH-furanoeremophilane
CC=C(C)C(=O)OC1CCC(C)C2(C)CC3=C(C)C(=O)OC3(O)C=C12	1alpha-angeloyloxy-8beta-hydroxyeremophil-7(11),9-dien-8alpha,12-olide
CC=C(C)C(=O)OC1CCC(C)C2(C)CC3=C(C)C(=O)OC3(O)CC12O	1alpha-angeloyloxy-10beta,8beta-dihydroxyeremophil-7(11)-en-8,12-olide
CC=C(C)C(=O)OC1CCC2(C)C(COc3ccc4ccc(=O)oc4c3)C(C)(O)CCC2C1(C)C	Isosamarcandin-angelat
CC=C(C)C(=O)OC1CCC2(C)CC(=O)C(O)(CC2C1(C)OC(C)=O)C(C)=C	3beta-angeloyloxy-4beta-acetoxy-7alpha-hydroxy-eudesman-11-en-8-one
CC=C(C)C(=O)OC1CCC2(C)CCC(CC2C1=C)C(C)C(O)=O	Tigloyl-3beta-3-Hydroxy-4(15)-eudesmen-12-oic acid
CC=C(C)C(=O)OC1CCC2(C)Cc3occ(C)c3CC2C1(C)O	3-Angeloyl-(3alpha, 4alpha)-Furanoeudesmane-3, 4-diol
CC=C(C)C(=O)OC1CCC2(CO2)C2(COC(C)=O)C(O)CC(C)C(C)(CC(O)C3=CC(=O)OC3)C12	(2E)-2-methylbut-2-enoic acid (1R,4R,4aR,5S,6R,8S,8aR)-8a-[(acetyloxy)methyl]-5-[(2S)-2-(2,5-dihydro-5-oxofuran-3-yl)-2-hydroxyethyl]octahydro-8-hydroxy-5,6-dimethylspiro[naphthalen-1(2H),2'-oxiran]-4-yl ester
CC=C(C)C(=O)OC1CCC2Cc3occ(C)c3C(OC(C)=O)C2(C)C1C	6-Ac, 3-O-angeloyl-Furanofukinol
CC=C(C)C(=O)OCC(C)(OO)C=C	(Z)-2-Methyl-2-buttersaeure-(2-hydroperoxy-2-methyl-3-butenyl)ester
CC=C(C)C(=O)OCC12C(O)CC(C)C(C)(CCC3=CC(=O)OC3)C1CCCC21CO1	Ajugacumbin B
CC=C(C)C(=O)O[C@@H]1C2=C(C)C(=O)O[C@H]2C[C@@]2(O)CCC[C@H](C)[C@@]12C	6beta-angeloyloxy-10beta-hydroxyeremophil-7(11)-en-8alpha,12-olide
CC=C(C)C(=O)O[C@@H]1CC(C=O)=C2[C@@H]([C@H]3OC(=O)[C@H](C)[C@H]13)C(C)=CC2=O	5S,6R,7R,8R,11R-2,14-dioxo-8-tigloyloxyguaia-1(10),3-diene-6,12-olide
CC=C(C)C(=O)O[C@@H]1CC[C@@]2(C)CC(=O)C(C[C@@H]2[C@]1(C)O)=C(C)C	Cuauhtemon-3-angelicat
CC=C(C)C(=O)O[C@@H]1[C@@H]2OC[C@]3(C)C=CC(=O)[C@@](C)([C@@H]23)[C@@H]2[C@H](O)O[C@@]3(C=C[C@@H](c4ccoc4)[C@]3(C)C=O)[C@]12C	walsogyne G
CC=C(C)C(=O)O[C@@H]1c2c(C)coc2[C@H](O)[C@H]2C(=O)CC[C@H](C)[C@@]12C	6beta-tigloyloxy-9beta-hydroxysenberginone
CC=C(C)C(=O)O[C@H]1[C@H](Oc2c(oc3cc(O)cc(O)c3c2=O)-c2ccc(O)c(O)c2)O[C@@H](C)[C@H](O)[C@H]1O	quercetin-3-O-(2''-O-tigloyl)-alpha-L-rhamnopyranoside
CC=C(C)C(=O)Oc1cc(COC(=O)C(C)C)ccc1C1(COC(=O)C(C)C)CO1	7,10-Diisobutyryloxyathrixolepoxid
CC=C(C)C1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C(CO)C3(O)CC(=O)C(C)=CC3C(=O)O1)O2	milbemycins VM44868
CC=C(C)COC1CC2(C)OC(=CC2=O)C(C)CC2OC(=O)C(=C)C12	4,5-dihydro-[8alpha-(2-methylbut-2Z-enoxy)]-15alpha-desoxygoyazensolide
CC=C(C)OC(=O)C1CC[N+]2([O-])CC=C(CC(=O)OC3(O)C(C)OC(=O)C3C)C12	Latifoline N-oxide
CC=C(C)c1cc(=O)c2c(C)cc3C(=O)c4c(cc(C5CC(C)(C(OC(C)=O)C(C)O5)N(C)C)c(O)c4C(=O)c3c2o1)C1OC(C)C(O)C(C1O)N(C)C	Neopluramycin
CC=C(CCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3)C(C)C	24Z-ethylidenelanost-8-en-3-one
CC=C(CCC(C)C1CCC2C3C=CC4CC(O)CCC4(C)C3CCC12C)C(C)C	5alpha-Stigmasta-7,Z-24(28)-dien-3beta-ol
CC=C(CCO)C(=O)OC1CC(C)=CCC(O)C(C)CC2OC(=O)C(=C)C12	(3S,6R,7R,8R)-3-hydroxy-8-acetoxysarracenyloxygermacra-1(10),4,11(13)-trien-6,12-olide
CC=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=C	24-ethyl-5alpha-cholesta-24(28)Z,25-dien-3beta-ol
CC=C(CO)C(=O)OC1CC(C)(C=C)C(=O)C(C)CC2OC(=O)C(=C)C12	(4R,6R,7S,8R,10S)-3-oxo-8-sarracenyloxyjujuyensa-1,11(13)-dien-6,12-olide
CC=C(CO)C(=O)OC1CC(CO)(C=C)C(C2OC(=O)C(=C)C12)C(=C)CO	20-Hydroxyelemajurinelloide
CC=C(CO)C(=O)OCC(=CC)C(=O)OC1CC(=C)C2C(O)C=C(C)C2C2OC(=O)C(=C)C12	Prespicatin
CC=C(COC(C)=O)C(=O)OC1C2C(OC(=O)C2=C)C2C(C(=O)C=C2C)C(=C)C1O	9beta-hydroxy-8beta-(5-acetoxytiglinoyloxy)-2-oxo-lasiolaenin
CC=C1C(=O)CC2C3CC=C4C(O)C(O)CCC4(C)C3CCC12C	(E)-volkendousin
CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C1CC(=O)OCC1C(C)C(O)CC1C(CO)CO)C(O)=O	9"-hydroxyjasmesosidic acid
CC=C1C2C(O)OCC2CC(=O)C1C1(C)CCCC(C)(C)C1	Aplysillolide A
CC=C1C2C(OC(C)=O)OC(OC(C)=O)C2CCC1C1(C)CCCC(C)(C)C1	9,10-dihydrogracilin A
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23	Mucronatinine
CC=C1CC2CCC(C)C1(C)C2(C)C	Cyprotene
CC=C1CN(C1C(O)=O)C(=O)C(NC(=O)C(N)C(O)C(O)COC(N)=O)C1OC(C(O)C1O)n1ccc(=O)[nH]c1=O	Polyoxin K
CC=C1CN2CCC1(O)C(=C)c1[nH]c3ccccc3c1CC2	subincanadine D
CC=C1CN2CCC34C2CC1C1C3N(C=C(C1O)C1CC2N(CCc3c2[nH]c2ccccc32)C\C1=C\C)c1ccccc41	Longicaudatine Y
CC=C1CN2CCC34C2CC1C1C3N(C=C(C1O)C1Cc2[n+](C\C1=C\C)ccc1c3ccccc3[nH]c21)c1ccccc41	3',4',5',6' tetradehydrolongicaudatine Y
CC=C1CN2CCc3c([nH]c4ccccc34)C2CC1CC=O	Geissoschizal
CC=C1COC(=O)c2c1cc1-c3[nH]c4c(OC5OC(CO)C(O)C(O)C5O)cccc4c3CCn1c2=O	(E)-1-propenyl-12-beta-D-glucopyranosyloxy-2,7,8-trihydroindolo[2,3-a]pyran[3,4-g]quinolizin-4,5(13H)-dione
CC=C1C[C@H]2CNc3ccccc3C(=O)N2C1	(E)-2-ethylidene-2,3,11,11a-tetrahydro-1Hbenzo[e]pyrrolo[1,2-a][1,4]diazepin-5(10H)-one
CC=C1C[N+]2(C)CCc3c4C2CC1C(CO)n4c1ccccc31	(16R,19E?)-17-Hydroxy-4-methyl-1,16-cyclo-coryn-19-enium; Chlorid
CC=C1NC(=O)C(C)NC(=O)C(NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C=C(C)C)C(C)C)C(C)OC(=O)C(CCCCc2ccc(O)cc2)NC(=O)C(CCC(O)=O)NC1=O	largamide C
CC=C1[C@@H]2[C@@H](OC(C)=O)O[C@@H](OC(C)=O)[C@@H]2CC=C1[C@@]1(C)CCCC(C)(C)C1	gracilin A
CC=CC#CC#CC(OC(C)=O)C(OC(C)=O)C=CC=C	(+)-erythro-(1,3Z,11E)-tridecatriene-7,9-diyne-5,6-diyl diacetate
CC=CC#CC#CC(OC(C)=O)C(OC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)C=CCCCOC(C)=O	6-O-beta-D-Glycopyranosyl,hexa-Ac-4,12-Tetradecadiene-8,10-diyne-1,6,7-triol,
CC=CC#CC#CC=CC=CC=CC(=O)NCC(C)C	(2E,4E,6Z,12Z)-2-Methylpropylamide-2,4,6,12-Tetradecatetraene-8,10-diynoic acid
CC=CC#CC#CC=CC=CCCCCC(O)=O	(all-E)-6,8,14-Hexadecatriene-10,12-diyn-1-ol
CC=CC#CC#CCCC(O)C(O)CCCO	12-Tetradecene-8,10-diyne-1,4,5-triol
CC=CC#CCCC=CC=CC(=O)NCC(C)C	dodeca-2Z,4E,10Z-trien-8-ynoic acid isobutylamide
CC=CC(=O)CC1C(O)CCC2Cc3occ(C)c3CC12C	2-Methylpropenoyl-(3beta, 10betaH)-Furanoeremophilan-3-ol
CC=CC(=O)OC[C@H]1O[C@@H](Oc2cccc3cc(C)c(C(C)=O)c(O)c23)[C@H](O)[C@@H](O)[C@@H]1O	nepodin-8-O-beta-D-(60-O-trans-crotonoyl)glucopyranoside
CC=CC(=O)O[C@H]1C=CC(=C)[C@H]2[C@@H]3OC(=O)[C@H](C)[C@@H]3CC[C@@]12C	oopodin
CC=CC(C)CC(O)C=CC(C)=CC1OC(=O)CCC=CC=C(C)CC(O)CC(C)C(=C)CC(O)C(O)CC2CCC(CC3COC(C3)C3OC13)O2	Amphidinolide M
CC=CC1=CC(=O)C23CC2C(C)(CO)OC3(O)C1=O	Dechloromikrolin
CC=CC1OC1(C)c1cc(=O)c2c(C)cc3C(=O)c4ccc(C5CC(C)(C(OC(C)=O)C(C)O5)N(C)C)c(O)c4C(=O)c3c2o1	Saptomycin D
CC=CC=CC#CC=CC=CCCCCCO	(all-E)-6,8,12,14-Hexadecatetraen-10-yn-1-ol
CC=CC=CC1COC(CCC(C=C)=CC2OCC(C=CC=CC)C2O)C1O	(-)-musanahol
CC=CC=CC=CC(=O)NC1CCCCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O	(2E,4E,6E)-cyclo-[(NMe-L-Ala)-(NMe-L-Val)-(Nalpha-octa-2,4,6-trienoyl-L-Lys)]
CC=CC=CC=CC1=CC2=CC(=O)C(C)(OC(C)=O)C(=O)C2=CO1	Chaysodin
CC=CC=CC=Cc1cc(O)c2C(=O)OC3(C)c2c1C1=C(COC(CO)C1)C3=O	acetosellin
CC=CC=CCC=CCCCCCCCc1cccc(O)c1O	8',9',11',12',13',14'-Hexadehydeo(Z,Z,Z-)-3-Pentadecyl-1,2-benzenediol
CC=CCCC(=O)C12C(C3C(=C(O)C=CC=CC)C(=O)C1(C)C(=O)C3(C)O)C(C)(O)C(=O)C(C)=C2O	bisvertinoquinol
CC=CCCC=CCCC(O)=O	4,8-Decadienoic acid,9CI,8Ci
CC=CCCCCC1=C(C)C(=O)N2CCCC2O1	2-(hept-5-eyl)-3-methyl-4-oxo-6,7,8,8a-tetrahydro-4H-pyrrolo[2,1-b]-1,3oxazine
CC=CCCc1c(C)cc2c(C)coc2c1O	1-hydroxy-2-(3'-pentenyl)-3,7-dimethylbenzofuran
CC=CCCc1c(C)cc2c(OC3C4CCC(C)c5c(C)c6c(C)coc6c(OC23C)c45)c1O	(5S)--5,6,7,7a,7b,12b-hexahydro-3,4,5,11,12b-pentamethyl-10-[(3E)-pent-3-en-1-yl]-furo[3",2":6',7']naphthol[1',8':4,5,6]pyrano[3,2-b]benzofuran-9-ol
CC=Cc1ccc(O)c2OC(C)(O)C(=O)c12	cycloarthropsone
CC=Cc1ccc2OC(Cc2c1)c1ccc(O)cc1	Canocarpan
CCC(=CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C	(3beta,5alpha)-form-Stigmast-24-en-3-ol
CCC(=O)C(O)=O	2-Oxobutanoic acid
CCC(=O)C1=C(CCC1O)C(C)=O	Columbetdione
CCC(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(O)c(Cc3c(O)c(CC4=C(O)C(C)(C)C(O)=C(C(=O)CC)C4=O)c(O)c(C(=O)CC)c3O)c(O)c(C(=O)CC)c2O)C1=O	Norflavaspidic acid
CCC(=O)C=CC=CC=C(CC=CCCCCC(=O)OC)C=O	Me ether,15-ketone-(6E,9Z,11E,13E)-9-Formyl-15-hydroxy-6,9,11,13-heptadecatetraenoic acid
CCC(=O)CC1CC(C)CC(N1)C(O)=O	Trichoponamic acid
CCC(=O)CCC=CC=CC1=NC(C)C=CC=C1	chalciporone
CCC(=O)NC(CO)C(O)c1ccc(cc1)[N+]([O-])=O	Corynecin II
CCC(=O)NC1C(CO)OC(OC(C(O)CN)C(N)C(O)CO)C(O)C1O	P2563(P)
CCC(=O)OC1C(C)CC2(OC(C)=O)C1C(OC(C)=O)C(=C)CC(OC(C)=O)C(OC(=O)c1cccnc1)C(C)(C)C=CC(C)C2=O	euphocharacin I
CCC(=O)OC1C(C)OC(CC1(C)O)OC1C(C)OC(OC2C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C2OC)C(O)C1N(C)C	Leucomycin A6
CCC(=O)OC1C=C(C(CCc2ccoc2)C2(C)CCCC(C)(C)C12)C(=O)OC	gutierrezianolic acid (propionate) methyl ester
CCC(=O)OC1CC2(O)C3CCC4CC(CCC4(C)C3CCC2(C)C1C1=CC(=O)OC1)OC1OC(C)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	16-propionylgitoxigenin 3-O-beta-glucopyranosyl-(1->4)-alpha-rhamnopyranoside
CCC(=O)OCC1N2C(CC3=C1C(=O)C(OC)=C(C)C3=O)C1N(C)C(CC3=C1C(=O)C(OC)=C(C)C3=O)C2C#N	(?)-jorunnamycin C
CCC(=O)OCc1c2C(C)CC=Cc2c(OC(=O)CC)c2occ(C)c12	14-propionyloxycacalohastin propionate
CCC(=O)O[C@H]1CCC(C)=C[C@@H]2OC(=O)[C@H](C)[C@@]2(O)[C@@H](OC(C)=O)[C@@H]2[C@@]3(CO3)CC[C@@H](OC(C)=O)[C@@]12C	junceellolide F
CCC(=O)O[C@H]1[C@@H](C)C[C@@]2(OC(C)=O)[C@H]1[C@@H](OC(C)=O)[C@@]1(CO1)CC[C@H]1[C@@H](C=C(C)C2=O)C1(C)C	(12E,2S,3S,4R,5R,6S,9S,11R,15R)-3-propionyloxy-5,15-diacetoxy-6,17-epoxylathyra-12-en-14-one
CCC(=O)c1ccc(OC(C)=O)c(OC)c1	1-(4-Acetoxy-3-methoxy-phenyl)-propan-1-on
CCC(=O)c1ccc(OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O)c(OC)c1	4-[beta-D-apiofuranosyl-(1-6)-beta-D-glucopyranosyloxy]-3-methoxypropiophenone
CCC(=O)c1ccc(OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O)c(c1)-c1ccccc1OC	4-[beta-D-apiofuranosyl-(1->6)-beta-D-glucopyranosyloxy]-3-(methoxyphenyl)propiophenone
CCC(Br)(Br)C=CC(=O)C(Br)=C(Br)Br	1,1,2,6,6-pentabromo-octa-1,4t-dien-3-one
CCC(Br)C1CC(OC(C)=O)C(Cl)CC(Cl)C(CC=CC#C)O1	13-epilaurencienyne (3Z)
CCC(Br)C1CC2OC(C\C=C\C#C)C(Br)CC2O1	Laurobtusin
CCC(Br)C1CC=CCC(O1)C(Cl)CC=CC#C	(+)-rogioloxepane A
CCC(C(C)C)C(=O)CC(C)C1=C(O)C(=O)C2C3CCC4CC(CCC4(C)C3CCC12C)OC1OC(C(O)C(OC2OCC(O)C(O)C2O)C1O)C(O)=O	16-hydroxy-3beta-O-[beta-D-xylopyranosyl-(1->3)-beta-D-glucopyranosyloxyuronic acid]-5alpha,14beta-poriferast-16-ene-15,23-dione
CCC(C(C)C)C1OC1C(C)=O	3,4-Epoxide-(E)-(+)-5-Ethyl-6-methyl-3-hepten-2-one
CCC(C(O)C(C)CCc1ccc(C)c(O)c1C(O)=O)C(=O)C(CC)C1OC(CC)(CC1C)C1CCC(O)(CC)C(C)O1	Lasalocid D
CCC(C(OC)C(C)C1OC2(CCC(C)(O2)C2CCC(CC)(O2)C2OC(CC2C)C2OC(O)(CO)C(C)CC2C)CC(O)C1C)C(O)=O	Monensin C
CCC(C)(C)C(C)C(C)(C)O	2,3,4,4-tetramethyl-hexan-2-ol
CCC(C)(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C	24-Methylstigmast-5-en-3-ol
CCC(C)(O)C(=O)OC1C2C(C)C(O)C3(O)OCC22C3C3(C)C(O)C(=O)C=C(C)C3CC2OC1=O	Glaucarubinon
CCC(C)(O)C(=O)OCC(=C)C1CCC(C)C2CC(=O)C(C)=C2C1	12-(2-hydroxy-2-methylbutyryloxy)-guaia-4,11-dien-3-one
CCC(C)(O)CC(=O)OC1C(Oc2ccc(cc12)C(C)=O)C(C)=C	3beta-(3-hydroxy-3-methylvaleryloxy)-tremetone
CCC(C)(O)CC(C)C=CC1OC2C(C)OC(=O)C2C(O)C1O	3,4-dihydroxy-2-(1'-cis-5'-hydroxy-3',5'-hept-1'-enyl)-7-methyl-2,3,4,4a,7,7a-hexahydrofuro[3,4-b]pyran-5-one
CCC(C)(O)CC(O)=O	3-Hydroxy-3-methylpentanoic acid
CCC(C)(OC(C)=O)C(=O)OC1C(O)CC2C(C)(C3CC4C=COC4O3)C(C)CC(OC(C)=O)C2(COC(C)=O)C11CO1	Clerodendrin B
CCC(C)=CC	(2Z)-3-methyl-2-pentene
CCC(C)=CC(=O)OC1C2C(C(CC(OC(=O)C=C(C)CC)C2=C)C(C)C)C(=CC)C1=O	1alpha,7beta-di(4-methylsenecioyloxy)oplopa-3(14)Z,8(10)-dien-2-one
CCC(C)=CC(=O)OC1CC(=CC(OC(=O)C=C(C)CC)C1O)C(=O)OC	methyl 3,5-di-O-(3-methyl-(E)-2-pentenoyl)shikimate
CCC(C)=CC(=O)OC1CC=C2CC3OC(=O)C(C)=C3C(O)C2(C)C1C	6beta-hydroxy-3beta-<4-methylsenecioyloxy>-eremophila-1(10),7(11)-dien-12,8beta-olide
CCC(C)=C\C=C\C1CC2OC(CC2O1)C=C=CBr	aplysiallene
CCC(C)C(=O)C(C)C1=C(SC)C(=O)C2=C(OC3(C)CCC4OC(CCC4(C)C3C2O)C(C)(C)O)C1=O	11,alpha-Hydroxy-17-methylthiochliochinon B
CCC(C)C(=O)C(O)Cc1c[nH]c2ccccc12	Xenocyloin B
CCC(C)C(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(O)c(C)c(O)c(C(=O)C(C)C)c2O)C1=O	Saroaspidin B
CCC(C)C(=O)C1=C2C3=COC(=CC3=CC(=O)C2(C)OC1=O)C1C(C)CC=CC1=O	(6aS)-6a-methyl-9-(2-methylbutyryl)-3-[(1S*,6S*)-6-methyl-2-oxocyclohex-3-enyl]-6aH-furo[2,3-h]isochromene-6,8-dione
CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC1CC(OC)C(OC2CC(OC)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1	12beta-O-acetyl-20-O-(2-methylbutyryl)tomentogenin 3-O-beta-D-glucopyranosyl-(1->4)-beta-D-oleandropyranosyl-(1->4)-beta-D-cymaropyranoside
