Molecule	Name
CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1	Dronabinol
CCCCN(CCCC)CC(O)c1cc(Cl)cc2\C(=C/c3ccc(Cl)cc3)c3cc(Cl)ccc3-c12	Lumefantrine
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(ccc12)C(F)(F)F	Halofantrine
CCCCN(CCCC)CCCOc1ccc(cc1)C(=O)c1c(CCCC)oc2ccc(NS(C)(=O)=O)cc12	Dronedarone
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	Bupivacaine
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C	Levobupivacaine
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	Miglustat
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	Tolbutamide
CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O	Bumetanide
CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC	Benzonatate
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	Dibucaine
CCCCOc1cc(ccc1N)C(=O)OCCN(CC)CC	Oxybuprocaine
CCCCOc1ccc(cc1)C(=O)CCN1CCCCC1	Dyclonine
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(O)=O	Tirofiban
CCCCc1nc(CCCC)n(Cc2ccc(nc2)-c2ccccc2-c2nn[nH]n2)n1	Forasartan
CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	Losartan
CCCCc1ncc(\C=C(/Cc2cccs2)C(O)=O)n1Cc1ccc(cc1)C(O)=O	Eprosartan
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	Amiodarone
CCCN(CCC)CCc1cccc2NC(=O)Cc12	Ropinirole
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O	Probenecid
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1	Rotigotine
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C	Ropivacaine
CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13	Pergolide
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	Chlorpropamide
CCCNC(C)C(=O)Nc1ccccc1C	Prilocaine
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	Propafenone
CCCN[C@H]1CCc2nc(N)sc2C1	Pramipexole
CCCOc1ccc(cc1-c1nc(=O)c2n(C)nc(CCC)c2[nH]1)S(=O)(=O)NCCC1CCCN1C	Udenafil
CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC	Proparacaine
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F	Vemurafenib
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1	Albendazole
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1	Ticagrelor
CCC[C@@H]1CC(N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	Lincomycin
CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	Clindamycin
CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(cn3)C(F)(F)F)c2)=C(O)O1	Tipranavir
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	Telaprevir
CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(O)=O)C(=O)OCC	Perindopril
CCCc1c2oc(cc(=O)c2cc2c1n(CC)c(cc2=O)C(O)=O)C(O)=O	Nedocromil
CCCc1cc(=O)[nH]c(=S)[nH]1	Propylthiouracil
CCCc1nc(C)c2n1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1	Vardenafil
CCCc1nc(c(C(O)=O)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1)C(C)(C)O	Olmesartan
CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)-c1nc2ccccc2n1C	Telmisartan
CCCc1nn(C)c2c1[nH]c(nc2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1	Sildenafil
CCN(C(=O)C=CC)c1ccccc1C	Crotamiton
CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C	Rivastigmine
CCN(CC)C(=O)C(=C\c1cc(O)c(O)c(c1)[N+]([O-])=O)\C#N	Entacapone
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O	Benzquinamide
CCN(CC)C(=O)N1CCN(C)CC1	Diethylcarbamazine
CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	Lisuride
CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)c1ccccc1	Milnacipran
CCN(CC)C(=S)SSC(=S)N(CC)CC	Disulfiram
CCN(CC)C(C)C(=O)c1ccccc1	Diethylpropion
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12	Ethopropazine
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1	Oxybutynin
CCN(CC)CC(=O)Nc1c(C)cccc1C	Lidocaine
CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	Hydrocortamate
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12	Quinacrine
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	Chloroquine
CCN(CC)CCCN(C1Cc2ccccc2C1)c1ccccc1	Aprindine
CCN(CC)CCN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1F	Flurazepam
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C	Sunitinib
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	Metoclopramide
CCN(CC)CCNC(=O)c1ccc(N)cc1	Procainamide
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12	Lucanthone
CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1	Dicyclomine
CCN(CC)CCOC(=O)c1ccc(N)cc1	Procaine
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	Chloroprocaine
CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1	Clomifene
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C1C(=O)O[C@H](C(C)C)[C@H](C)C=CC(=O)NCC=CC(C)=C[C@@H](O)CC(=O)Cc1nc(co1)C2=O	Dalfopristin
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	Amodiaquine
CCN(CCCc1ccccc1)CCCc1ccccc1	Alverine
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	Hydroxychloroquine
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	Tropicamide
CCN1C(=O)NC(C1=O)c1ccccc1	Ethotoin
CCN1CC(CCN2CCOCC2)C(C1=O)(c1ccccc1)c1ccccc1	Doxapram
CCN1CCCC1CNC(=O)c1cc(c(N)cc1OC)S(=O)(=O)CC	Amisulpride
CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O	Sulpiride
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC	Remoxipride
CCN1CCN(C(=O)NC(C(=O)N[C@H]2[C@H]3SCC(CSc4nnnn4C)=C(N3C2=O)C(O)=O)c2ccc(O)cc2)C(=O)C1=O	Cefoperazone
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O	Piperacillin
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1	Cabergoline
CCNC1C2CCC(C2)C1c1ccccc1	Fencamfamine
CCN[C@@H](C)Cc1cccc(c1)C(F)(F)F	Dexfenfluramine
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@H](O)[C@@H](NC)[C@@]1(C)O	Netilmicin
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O	Brinzolamide
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(N)(=O)=O	Dorzolamide
CCO	ethanol
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	Clofibrate
CCOC(=O)C1(CCN(C)CC1)c1ccccc1	Meperidine
CCOC(=O)C1(CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1)c1ccccc1	Diphenoxylate
CCOC(=O)C1(CCN(CCc2ccc(N)cc2)CC1)c1ccccc1	Anileridine
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC	Felodipine
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC	Nitrendipine
CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC	Amlodipine
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1	Oseltamivir
CCOC(=O)CCCCCCCCC(C)c1ccccc1I	Iophendylate
CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N1CC[C@H]1C(=O)NCc1ccc(cc1)C(\N)=N\O	Ximelagatran
CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12	Loratadine
CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN3CCOCC3)c2c1	Moricizine
CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O	Bacampicillin
CCOC(=O)OC1(CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C)C(=O)COC(=O)CC	Prednicarbate
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2	Spirapril
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O	Enalapril
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(O)=O	Moexipril
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O	Quinapril
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C(O)=O	Trandolapril
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O	Ramipril
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O	Cilazapril
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O	Benazepril
CCOC(=O)c1ccc(N)cc1	Benzocaine
CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(F)ccc-21	Flumazenil
CCOC(=O)n1ccn(C)c1=S	Carbimazole
CCOCCn1c(nc2ccccc12)N1CCCN(C)CC1	Emedastine
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O	Repaglinide
CCOc1cc(N)c(cc1C(=O)NC1CCN(CC2CCC=CC2)CC1)[N+]([O-])=O	Cinitapride
CCOc1ccc(CC(CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)N(CC([O-])=O)CC([O-])=O)cc1	Gadoxetate 
CCOc1ccc(\C=C2/NCCc3cc(OCC)c(OCC)cc23)cc1OCC	Drotaverine
CCOc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C	Ethylmorphine
CCOc1ccc2ccccc2c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O	Nafcillin
CCOc1ccc2nc(sc2c1)S(N)(=O)=O	Ethoxzolamide
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(N)(=O)=O	Tamsulosin
CCOc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1	Reboxetine
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(cc1)-c1ccccc1-c1noc(=O)[nH]1	Azilsartan medoxomil
CCOc1nc2cccc(C(O)=O)c2n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	Candesartan
CCS(=O)(=O)CCn1c(C)ncc1[N+]([O-])=O	Tinidazole
CCSc1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1	Thiethylperazine
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	Methylergonovine
CC[C@@H](CO)NCCN[C@@H](CC)CO	Ethambutol
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OCC3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O	Posaconazole
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O	Topotecan
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12	Lovastatin
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12	Pravastatin
CC[C@H](C)[C@H](N)C(O)=O	L-isoleucine
CC[C@H](N)C(O)=O	(S)-2-Aminobutanoate
CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	Procaterol
CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1	Levomethadyl Acetate
CC[C@H]([C@@H](C)CN(C)C)c1cccc(O)c1	Tapentadol
CC[C@H]1[C@@H](Cc2cncn2C)COC1=O	Pilocarpine
CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]44C[C@@H](C2[C@H]4O)N3[C@@H]1O	Ajmaline
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Etonogestrel
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Desogestrel
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1C=C[C@@]2(O)C#C	Gestodene
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	Levonorgestrel
CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(OC(C)=O)C#C	Norgestimate
CC[N+](C)(C)Cc1ccccc1Br	Bretylium
CC[N+](C)(C)c1cccc(O)c1	Edrophonium
CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)c1ccccc1	Oxyphenonium
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc12	Methantheline
CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c1ccccc1	Tridihexethyl
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC	Gallamine Triethiodide
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	Ambenonium
CC\C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	Tamoxifen
CC\C=C/C[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(O)=O)[C@@H](O)CC1=O	prostaglandin-d3
CC\C=C/C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O	Prostaglandin E3
CC\C=C/C\C=C/C\C=C/CCCCCCCC([O-])=O	alpha-linolenate
CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(O)=O	stearidonic acid C18:4, n-3
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O	Icosapent
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(O)=O	clupanodonic acid
CCc1c(C(O)=O)c(CC(C)(C)C)nn1-c1ccc(cc1)C(C)(C)C	sphingosylphosphorylcholine
CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12	Molindone
CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12	Irinotecan
CCc1cc(ccn1)C(N)=S	Ethionamide
CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	Indacaterol
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl	Clotiazepam
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	Pioglitazone
CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12	Etodolac
CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(c(Br)c2c1)-c1ccccc1NS(=O)(=O)C(F)(F)F	Saprisartan
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	Pyrimethamine
CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1	Nefazodone
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12	Lomefloxacin
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCN(C)CC1	Pefloxacin
CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1	Norfloxacin
CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1	Enoxacin
CCn1cc(C(O)=O)c(=O)c2ccc(C)nc12	Nalidixic Acid
CCn1cc(C(O)=O)c(=O)c2ccc(cc12)-c1ccncc1	Rosoxacin
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	Sulfacytine
CCn1nc(C(O)=O)c(=O)c2cc3OCOc3cc12	Cinoxacin
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1	Diloxanide
CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1	Tolnaftate
CN(C(C)=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c1I	Metrizamide
CN(C)C(=N)NC(N)=N	Metformin
CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1	Loperamide
CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1	Zolpidem
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C	Bambuterol
CN(C)C(=O)Oc1ccc[n+](C)c1	Pyridostigmine
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C	Neostigmine
CN(C)CC(O)=O	N,N-dimethylglycine
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1	Desvenlafaxine
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	Chlophedianol
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1	Brompheniramine
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1	Chlorpheniramine
CN(C)CCC(c1ccccc1)c1ccccn1	Pheniramine
CN(C)CCC=C1c2ccccc2C=Cc2ccccc12	Cyclobenzaprine
CN(C)CCC=C1c2ccccc2CCc2ccccc12	Amitriptyline
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc12	Chlorprothixene
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	Citalopram
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12	Clomipramine
CN(C)CCCN1c2ccccc2CCc2ccccc12	Imipramine
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12	Chlorpromazine
CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(C)=O	Acepromazine
CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F	Triflupromazine
CN(C)CCCN1c2ccccc2Sc2ccccc12	Promazine
CN(C)CCC[C@]1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	Escitalopram
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1	Chloropyramine
CN(C)CCN(Cc1ccccc1)c1ccccn1	Tripelennamine
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1	Cyclopentolate
CN(C)CCOC(C)(c1ccccc1)c1ccccn1	Doxylamine
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1	Carbinoxamine
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1	Bromodiphenhydramine
CN(C)CCOC(c1ccccc1)c1ccccc1	Diphenhydramine
CN(C)CCOC(c1ccccc1)c1ccccc1C	Orphenadrine
CN(C)CCOc1ccc(cc1)C(=C(\CCCl)c1ccccc1)\c1ccccc1	Toremifene
CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1	Dexbrompheniramine
CN(C)CC\C=C1\c2ccccc2COc2ccc(CC(O)=O)cc12	Olopatadine
CN(C)CC\C=C1\c2ccccc2COc2ccccc12	Doxepin
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	Almotriptan
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12	Zolmitriptan
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	Rizatriptan
CN(C)CCn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1csc(N)n1)C2=O)C(O)=O	Cefotiam
CN(C)Cc1nnc2CN=C(c3ccccc3)c3cc(Cl)ccc3-n12	Adinazolam
CN(C)N=Nc1[nH]cnc1C(N)=O	Dacarbazine
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCC(CCO)CC3)c2c1	Pipotiazine
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1	Thioproperazine
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN3CCN(C)CC3)c2c1	Thiothixene
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(NC(=O)CNC(C)(C)C)c(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C	Tigecycline
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)N(C)C	Minocycline
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	Demeclocycline
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(=O)NCN2CCCC2)=C1O)C(=O)c1c(O)cccc1[C@@]3(C)O	Rolitetracycline
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)=C1O)C(=O)c1c(O)cccc1[C@@]3(C)O	Lymecycline
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(=O)NCO)=C1O)C(=O)c1c(O)ccc(Cl)c1[C@@]3(C)O	Clomocycline
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1[C@@]3(C)O	Tetracycline
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)C1=O	Methacycline
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)c1c(O)cccc1[C@@]3(C)O	Oxytetracycline
CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O	Aminophenazone
CN(C)c1ccc(cc1)C(=C1C=CC(C=C1)=[N+](C)C)c1ccc(cc1)N(C)C	Gentian Violet
CN(C)c1nc(nc(n1)N(C)C)N(C)C	Altretamine
CN(CC#C)Cc1ccccc1	Pargyline
CN(CC(O)=O)C(N)=N	creatine
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12	Terbinafine
CN(CC=Cc1ccccc1)Cc1cccc2ccccc12	Naftifine
CN(CCCCCCCCCCN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C)C(=O)Oc1cccc(c1)[N+](C)(C)C	Demecarium
CN(CCCl)CCCl	Mechlorethamine
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1	Rosiglitazone
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1	Dofetilide
CN(Cc1ccc(cc1)C(C)(C)C)Cc1cccc2ccccc12	Butenafine
CN(Cc1ccc2[nH]c(C)nc(=O)c2c1)c1ccc(s1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	Raltitrexed
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	Methotrexate
CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O	Streptozocin
CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1	Pazopanib
CN1C(=O)CC(C)(C1=O)c1ccccc1	Methsuximide
CN1C(=O)CC(C1=O)c1ccccc1	Phensuximide
CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1	Hexobarbital
CN1C(=O)OC(C)(C)C1=O	Trimethadione
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	Piroxicam
CN1C(C(=O)Nc2ncc(C)s2)=C(O)c2ccccc2S1(=O)=O	Meloxicam
CN1C(CCl)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O	Methyclothiazide
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O	Polythiazide
CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O	Chlormezanone
CN1C2CCCC1CC(C2)NC(=O)c1nn(C)c2ccccc12	Granisetron
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3OCOc3c2)C1=O	Tadalafil
CN1CC(=O)NC1=N	creatinine
CN1CC2C(C1)c1cc(Cl)ccc1Oc1ccccc21	Asenapine
